id;texto;termo;classe
3.4.16.1.1;Em caso de uso da cesta de índices, ela deve ser apresentada na planilha de custos elaborada , trazendo também redação exata da fórmula paramétrica representativa da cesta  a ser definida no contrato.;deve;processo
3.4.16.2;Sempre que for prevista Planilha de Composição de Custos , ela deve ser obrigatoriamente apresentada pelo gestor,  quando  da  demanda  de  contratação,  e  pela  licitante  vencedora,  durante  o  certame,  devidamente  adequada ao preço final ofertado, sendo a planilha condição indispensável para futuras revisões de preço.;planilha;documento
3.4.16.2;Sempre que for prevista Planilha de Composição de Custos , ela deve ser obrigatoriamente apresentada pelo gestor,  quando  da  demanda  de  contratação,  e  pela  licitante  vencedora,  durante  o  certame,  devidamente  adequada ao preço final ofertado, sendo a planilha condição indispensável para futuras revisões de preço.;deve;processo
3.4.17;O gestor deve informar os critérios de aceitabilidade da proposta, estabelecendo os preços máximos unitários e global admitidos na licitação, levando em conta os preços obtidos na estimativa de preços e na planilha de custos e formação de preços.;planilha;documento
3.4.17;O gestor deve informar os critérios de aceitabilidade da proposta, estabelecendo os preços máximos unitários e global admitidos na licitação, levando em conta os preços obtidos na estimativa de preços e na planilha de custos e formação de preços.;deve;processo
3.4.19;Em relação a divulgação ou sigilo da estimativa de preço, o gestor deve observar as regras abaixo:;deve;processo
3.4.20;"Nas contratações integradas, os orçamentos devem seguir as seguintes diretrizes: ▪ sempre  que  o  anteprojeto  da  licitação  permitir,  considerando  seus  elementos  mínimos,  as  estimativas  de  preço devem se basear em orçamento tão detalhado quanto possível, devendo a utilização de estimativas paramétricas e a avaliação aproximada baseada em outras obras similares ser realizadas somente nas frações do empreendimento não suficientemente detalhadas no anteprojeto da licitação, exigindo -se das contratadas, no mínimo, o mesmo nível de detalhamento em seus demonstrativos de formação de preços; ▪ quando utilizada metodologia expedita ou paramétrica para abalizar o valor do empreendimento ou de fração dele, entre  2  (duas)  ou  mais  técnicas  estimativas  possíveis,  deve  ser  utilizada  nas  estimativas  de  preço -base  a  que viabilize a maior precisão orçamentária, exigindo-se das licitantes, no mínimo, o mesmo nível de detalhamento na motivação dos respectivos preços ofertados.";deve;processo
3.4.20;"Nas contratações integradas, os orçamentos devem seguir as seguintes diretrizes: ▪ sempre  que  o  anteprojeto  da  licitação  permitir,  considerando  seus  elementos  mínimos,  as  estimativas  de  preço devem se basear em orçamento tão detalhado quanto possível, devendo a utilização de estimativas paramétricas e a avaliação aproximada baseada em outras obras similares ser realizadas somente nas frações do empreendimento não suficientemente detalhadas no anteprojeto da licitação, exigindo -se das contratadas, no mínimo, o mesmo nível de detalhamento em seus demonstrativos de formação de preços; ▪ quando utilizada metodologia expedita ou paramétrica para abalizar o valor do empreendimento ou de fração dele, entre  2  (duas)  ou  mais  técnicas  estimativas  possíveis,  deve  ser  utilizada  nas  estimativas  de  preço -base  a  que viabilize a maior precisão orçamentária, exigindo-se das licitantes, no mínimo, o mesmo nível de detalhamento na motivação dos respectivos preços ofertados.";realizar;processo
3.4.20;"Nas contratações integradas, os orçamentos devem seguir as seguintes diretrizes: ▪ sempre  que  o  anteprojeto  da  licitação  permitir,  considerando  seus  elementos  mínimos,  as  estimativas  de  preço devem se basear em orçamento tão detalhado quanto possível, devendo a utilização de estimativas paramétricas e a avaliação aproximada baseada em outras obras similares ser realizadas somente nas frações do empreendimento não suficientemente detalhadas no anteprojeto da licitação, exigindo -se das contratadas, no mínimo, o mesmo nível de detalhamento em seus demonstrativos de formação de preços; ▪ quando utilizada metodologia expedita ou paramétrica para abalizar o valor do empreendimento ou de fração dele, entre  2  (duas)  ou  mais  técnicas  estimativas  possíveis,  deve  ser  utilizada  nas  estimativas  de  preço -base  a  que viabilize a maior precisão orçamentária, exigindo-se das licitantes, no mínimo, o mesmo nível de detalhamento na motivação dos respectivos preços ofertados.";utiliza;relacionamento
3.4.21;Na contratação de obras e  serviços, inclusive de engenharia, poderá ser estabelecida remuneração variável vinculada ao desempenho do contratado, com base em metas, padrões de qualidade, critérios de sustentabilidade e prazos de entrega definidos no instrumento convocatório e no contrato.;vinculado;relacionamento
3.4.24;"As informações e documentos atinentes à estimativa  de preço que devem compor a demanda de solicitação de contratação, observando a necessidade do caso concreto, são as seguintes: ▪ Orçamentos atualizados obtidos na pesquisa de preços e justificativa quanto a impossibilidade de apresentação, se for o caso; ▪ Informação sobre a metodologia utilizada para a definição do preço estimado ou proposto acompanhada da memória de cálculo, bem como as fontes pesquisadas; ▪ Planilha  de  Quantitativos  e  Preços  Estimados,  Planilha  de  Composição  de  Preços,  Planilha  Sintética  e  Planilha Analítica, conforme o caso. ▪ Declaração de que a estimativa elaborada reflete o preço atual praticado no mercado, conforme pesquisa realizada. 3.5 SOLICITAÇÃO DE CONTRATAÇÃO 3.5.1 PRAZO PARA SOLICITAÇÃO DE CONTRATAÇÃO";declaracao;documento
3.4.24;"As informações e documentos atinentes à estimativa  de preço que devem compor a demanda de solicitação de contratação, observando a necessidade do caso concreto, são as seguintes: ▪ Orçamentos atualizados obtidos na pesquisa de preços e justificativa quanto a impossibilidade de apresentação, se for o caso; ▪ Informação sobre a metodologia utilizada para a definição do preço estimado ou proposto acompanhada da memória de cálculo, bem como as fontes pesquisadas; ▪ Planilha  de  Quantitativos  e  Preços  Estimados,  Planilha  de  Composição  de  Preços,  Planilha  Sintética  e  Planilha Analítica, conforme o caso. ▪ Declaração de que a estimativa elaborada reflete o preço atual praticado no mercado, conforme pesquisa realizada. 3.5 SOLICITAÇÃO DE CONTRATAÇÃO 3.5.1 PRAZO PARA SOLICITAÇÃO DE CONTRATAÇÃO";planilha;documento
3.4.24;"As informações e documentos atinentes à estimativa  de preço que devem compor a demanda de solicitação de contratação, observando a necessidade do caso concreto, são as seguintes: ▪ Orçamentos atualizados obtidos na pesquisa de preços e justificativa quanto a impossibilidade de apresentação, se for o caso; ▪ Informação sobre a metodologia utilizada para a definição do preço estimado ou proposto acompanhada da memória de cálculo, bem como as fontes pesquisadas; ▪ Planilha  de  Quantitativos  e  Preços  Estimados,  Planilha  de  Composição  de  Preços,  Planilha  Sintética  e  Planilha Analítica, conforme o caso. ▪ Declaração de que a estimativa elaborada reflete o preço atual praticado no mercado, conforme pesquisa realizada. 3.5 SOLICITAÇÃO DE CONTRATAÇÃO 3.5.1 PRAZO PARA SOLICITAÇÃO DE CONTRATAÇÃO";deve;processo
3.4.24;"As informações e documentos atinentes à estimativa  de preço que devem compor a demanda de solicitação de contratação, observando a necessidade do caso concreto, são as seguintes: ▪ Orçamentos atualizados obtidos na pesquisa de preços e justificativa quanto a impossibilidade de apresentação, se for o caso; ▪ Informação sobre a metodologia utilizada para a definição do preço estimado ou proposto acompanhada da memória de cálculo, bem como as fontes pesquisadas; ▪ Planilha  de  Quantitativos  e  Preços  Estimados,  Planilha  de  Composição  de  Preços,  Planilha  Sintética  e  Planilha Analítica, conforme o caso. ▪ Declaração de que a estimativa elaborada reflete o preço atual praticado no mercado, conforme pesquisa realizada. 3.5 SOLICITAÇÃO DE CONTRATAÇÃO 3.5.1 PRAZO PARA SOLICITAÇÃO DE CONTRATAÇÃO";realizar;processo
3.4.24;"As informações e documentos atinentes à estimativa  de preço que devem compor a demanda de solicitação de contratação, observando a necessidade do caso concreto, são as seguintes: ▪ Orçamentos atualizados obtidos na pesquisa de preços e justificativa quanto a impossibilidade de apresentação, se for o caso; ▪ Informação sobre a metodologia utilizada para a definição do preço estimado ou proposto acompanhada da memória de cálculo, bem como as fontes pesquisadas; ▪ Planilha  de  Quantitativos  e  Preços  Estimados,  Planilha  de  Composição  de  Preços,  Planilha  Sintética  e  Planilha Analítica, conforme o caso. ▪ Declaração de que a estimativa elaborada reflete o preço atual praticado no mercado, conforme pesquisa realizada. 3.5 SOLICITAÇÃO DE CONTRATAÇÃO 3.5.1 PRAZO PARA SOLICITAÇÃO DE CONTRATAÇÃO";utiliza;relacionamento
3.5.1.1;"O  Gestor  deve  instruir  a  solicitação  de  contratação  por  meio  do  SICLG  com  antecedência  mínima  à necessidade de entrega do bem e/ou execução da obra/serviço de acordo com as modalidades abaixo: a)  Licitação CAIXA, critério de julgamento por menor preço: 90 (noventa) dias de antecedência, inclusive no caso de contratos vincendos em que haja interesse de nova contratação, considerando as condições de mercado. b)  Dispensa de licitação por limite de valor: 15 dias de antecedência; c)  Dispensa ou inexigibilidade de licitação e locações, exceto contratações emergenciais: ▪ 30  (trinta)  dias  de  antecedência  para  contratações  com  alçada  de  autorização  pelo  Comitê  de  Compras  e Contratações das Centralizadoras Nacionais de Contratação e Gestão Formal de Contratos; ▪ 60 (sessenta) dias de antecedência para os demais Comitês estatutários.";deve;processo
